EmployeeID,Name,Department,Salary,Age,Work_Experience
E2414,Employee_2414,Finance,59809,38,25
E2415,Employee_2415,Sales,36115,59,28
E2416,Employee_2416,Marketing,61290,59,22
E2417,Employee_2417,IT,31613,34,30
E2418,Employee_2418,HR,80195,41,27
E2419,Employee_2419,Sales,36840,41,30
E2420,Employee_2420,Marketing,32236,34,23
E2421,Employee_2421,HR,40192,46,31
E2422,Employee_2422,Marketing,84703,24,16
E2423,Employee_2423,Marketing,48570,26,9
E2424,Employee_2424,Sales,35515,27,11
E2425,Employee_2425,IT,57416,23,39
E2426,Employee_2426,Marketing,67441,31,19
E2427,Employee_2427,IT,91832,54,6
E2428,Employee_2428,Sales,84495,43,34
E2429,Employee_2429,Marketing,82095,56,40
E2430,Employee_2430,Marketing,52445,46,11
E2431,Employee_2431,Sales,82722,35,8
E2432,Employee_2432,Sales,58060,37,5
E2433,Employee_2433,Sales,36908,28,30
E2434,Employee_2434,HR,90003,43,24
E2435,Employee_2435,Sales,97377,51,26
E2436,Employee_2436,HR,66500,56,40
E2437,Employee_2437,HR,96009,50,19
E2438,Employee_2438,HR,45571,44,36
E2439,Employee_2439,Marketing,30058,28,28
E2440,Employee_2440,Marketing,39179,49,12
E2441,Employee_2441,Sales,99914,44,3
E2442,Employee_2442,Marketing,99947,37,5
E2443,Employee_2443,IT,53571,56,22
E2444,Employee_2444,HR,64882,55,35
E2445,Employee_2445,IT,84350,44,9
E2446,Employee_2446,Sales,34081,53,38
E2447,Employee_2447,IT,58974,33,29
E2448,Employee_2448,IT,35773,50,11
E2449,Employee_2449,Sales,86394,25,15
E2450,Employee_2450,HR,73011,34,20
E2451,Employee_2451,HR,63343,25,12
E2452,Employee_2452,IT,50309,44,11
E2453,Employee_2453,Marketing,57904,60,12
E2454,Employee_2454,Sales,39699,31,38
E2455,Employee_2455,Finance,90951,22,29
E2456,Employee_2456,Finance,67560,58,32
E2457,Employee_2457,Sales,54403,44,19
E2458,Employee_2458,HR,75165,35,11
E2459,Employee_2459,Sales,37946,36,12
E2460,Employee_2460,Marketing,55166,44,33
E2461,Employee_2461,HR,62642,44,27
E2462,Employee_2462,Sales,47920,44,22
E2463,Employee_2463,Marketing,77043,33,24
E2464,Employee_2464,IT,62258,27,32
E2465,Employee_2465,HR,61914,59,36
E2466,Employee_2466,HR,50433,48,27
E2467,Employee_2467,IT,65731,42,40
E2468,Employee_2468,HR,51714,58,2
E2469,Employee_2469,HR,76170,57,17
E2470,Employee_2470,Sales,44134,39,7
E2471,Employee_2471,IT,57970,51,27
E2472,Employee_2472,IT,60463,34,31
E2473,Employee_2473,IT,68370,37,12
E2474,Employee_2474,Finance,81098,36,29
E2475,Employee_2475,IT,69509,22,18
E2476,Employee_2476,HR,35091,54,23
E2477,Employee_2477,HR,94729,56,22
E2478,Employee_2478,Marketing,39788,45,35
E2479,Employee_2479,Marketing,44299,46,4
E2480,Employee_2480,Sales,30967,55,3
E2481,Employee_2481,Sales,63311,38,12
E2482,Employee_2482,Finance,49772,56,18
E2483,Employee_2483,HR,67207,47,33
E2484,Employee_2484,Finance,56195,43,2
E2485,Employee_2485,IT,72515,22,6
E2486,Employee_2486,Sales,58956,31,3
E2487,Employee_2487,IT,92715,52,7
E2488,Employee_2488,Sales,60174,42,1
E2489,Employee_2489,HR,73411,24,36
E2490,Employee_2490,Marketing,76658,40,11
E2491,Employee_2491,Marketing,60598,40,14
E2492,Employee_2492,HR,54614,46,40
E2493,Employee_2493,IT,36454,43,21
E2494,Employee_2494,HR,49735,59,16
E2495,Employee_2495,HR,39735,39,7
E2496,Employee_2496,HR,46145,26,34
E2497,Employee_2497,Marketing,59731,59,15
E2498,Employee_2498,IT,39584,35,20
E2499,Employee_2499,Sales,84217,53,35
E2500,Employee_2500,Sales,84151,34,10
E2501,Employee_2501,Sales,90648,53,33
E2502,Employee_2502,Finance,92640,37,39
E2503,Employee_2503,Finance,57292,40,5
E2504,Employee_2504,Finance,50284,33,16
E2505,Employee_2505,Sales,35204,30,9
E2506,Employee_2506,Marketing,68820,37,27
E2507,Employee_2507,IT,63110,51,15
E2508,Employee_2508,Marketing,65068,40,5
E2509,Employee_2509,IT,31744,50,8
E2510,Employee_2510,Finance,67492,24,27
E2511,Employee_2511,HR,93926,38,39
E2512,Employee_2512,Sales,79716,44,40
E2513,Employee_2513,Marketing,95896,37,17
E2514,Employee_2514,HR,69709,30,33
E2515,Employee_2515,HR,73421,53,32
E2516,Employee_2516,Finance,71237,24,35
E2517,Employee_2517,Finance,45034,37,8
E2518,Employee_2518,HR,31156,39,23
E2519,Employee_2519,HR,82357,40,30
E2520,Employee_2520,HR,73817,59,1
E2521,Employee_2521,IT,63811,57,23
E2522,Employee_2522,Finance,63760,57,7
E2523,Employee_2523,HR,60586,59,27
E2524,Employee_2524,Sales,68165,31,12
E2525,Employee_2525,IT,87838,29,33
E2526,Employee_2526,Sales,97387,40,10
E2527,Employee_2527,Finance,68805,37,29
E2528,Employee_2528,IT,71690,31,14
E2529,Employee_2529,HR,43965,42,16
E2530,Employee_2530,Sales,69255,47,28
E2531,Employee_2531,Finance,30870,35,24
E2532,Employee_2532,Sales,55203,32,8
E2533,Employee_2533,Sales,37663,46,7
E2534,Employee_2534,IT,38404,45,21
E2535,Employee_2535,Finance,89099,23,24
E2536,Employee_2536,Finance,37460,22,36
E2537,Employee_2537,HR,92709,22,15
E2538,Employee_2538,Finance,36545,22,26
E2539,Employee_2539,Finance,86148,56,10
E2540,Employee_2540,Finance,68285,40,3
E2541,Employee_2541,HR,77121,28,11
E2542,Employee_2542,IT,46305,50,16
E2543,Employee_2543,IT,71917,56,37
E2544,Employee_2544,Finance,49443,23,14
E2545,Employee_2545,IT,60301,37,15
E2546,Employee_2546,Marketing,50841,24,15
E2547,Employee_2547,Sales,41215,35,12
E2548,Employee_2548,HR,85076,46,4
E2549,Employee_2549,Marketing,46307,46,19
E2550,Employee_2550,IT,88888,48,39
E2551,Employee_2551,Sales,38257,31,40
E2552,Employee_2552,Finance,50612,48,39
E2553,Employee_2553,Sales,74132,49,26
E2554,Employee_2554,Marketing,37752,46,15
E2555,Employee_2555,HR,49938,52,38
E2556,Employee_2556,Finance,39261,33,21
E2557,Employee_2557,Marketing,47103,32,6
E2558,Employee_2558,Marketing,79312,56,7
E2559,Employee_2559,IT,81711,48,23
E2560,Employee_2560,Marketing,69672,56,24
E2561,Employee_2561,HR,99418,52,34
E2562,Employee_2562,HR,48143,56,10
E2563,Employee_2563,Marketing,37954,22,8
E2564,Employee_2564,HR,61650,48,13
E2565,Employee_2565,Marketing,56652,55,20
E2566,Employee_2566,Sales,77095,31,32
E2567,Employee_2567,HR,99420,48,15
E2568,Employee_2568,HR,53313,55,17
E2569,Employee_2569,Finance,75588,25,5
E2570,Employee_2570,Finance,99276,38,29
E2571,Employee_2571,Finance,37922,50,4
E2572,Employee_2572,Sales,35636,22,8
E2573,Employee_2573,HR,44073,59,4
E2574,Employee_2574,Marketing,88904,22,7
E2575,Employee_2575,Sales,64735,38,13
E2576,Employee_2576,IT,65274,23,5
E2577,Employee_2577,Marketing,99736,44,1
E2578,Employee_2578,Marketing,73868,44,23
E2579,Employee_2579,HR,98704,56,23
E2580,Employee_2580,HR,53335,33,29
E2581,Employee_2581,Finance,31996,27,26
E2582,Employee_2582,Sales,90679,43,37
E2583,Employee_2583,Sales,36156,55,32
E2584,Employee_2584,HR,87327,27,27
E2585,Employee_2585,Finance,81776,57,35
E2586,Employee_2586,Sales,37960,25,22
E2587,Employee_2587,IT,69762,35,29
E2588,Employee_2588,HR,71744,52,30
E2589,Employee_2589,IT,89990,52,27
E2590,Employee_2590,Marketing,44171,54,5
E2591,Employee_2591,Finance,40133,58,20
E2592,Employee_2592,Marketing,75562,31,36
E2593,Employee_2593,Finance,57372,49,10
E2594,Employee_2594,IT,73954,24,38
E2595,Employee_2595,IT,31149,40,1
E2596,Employee_2596,IT,36741,31,2
E2597,Employee_2597,Sales,62740,26,37
E2598,Employee_2598,IT,89788,54,13
E2599,Employee_2599,Marketing,57185,38,24
E2600,Employee_2600,Marketing,36751,49,37
E2601,Employee_2601,IT,74175,37,1
E2602,Employee_2602,Marketing,80022,41,9
E2603,Employee_2603,Sales,60960,56,18
E2604,Employee_2604,HR,90414,32,34
E2605,Employee_2605,Sales,92405,44,24
E2606,Employee_2606,IT,96180,42,26
E2607,Employee_2607,Finance,63525,35,21
E2608,Employee_2608,Marketing,45647,22,10
E2609,Employee_2609,Sales,96742,37,2
E2610,Employee_2610,IT,73243,35,36
E2611,Employee_2611,IT,36044,48,31
E2612,Employee_2612,Finance,91712,25,5
E2613,Employee_2613,Sales,52313,32,16
E2614,Employee_2614,IT,89680,38,32
E2615,Employee_2615,IT,47709,33,17
E2616,Employee_2616,Marketing,47223,59,22
E2617,Employee_2617,IT,83381,33,13
E2618,Employee_2618,Finance,87420,26,1
E2619,Employee_2619,IT,72339,29,38
E2620,Employee_2620,Marketing,59140,39,7
E2621,Employee_2621,Sales,41248,34,16
E2622,Employee_2622,IT,57988,50,8
E2623,Employee_2623,HR,88636,52,25
E2624,Employee_2624,Marketing,93153,51,20
E2625,Employee_2625,Marketing,62976,29,18
E2626,Employee_2626,HR,47067,31,14
E2627,Employee_2627,IT,84500,25,4
E2628,Employee_2628,Finance,76966,31,14
E2629,Employee_2629,IT,74056,38,36
E2630,Employee_2630,HR,88076,39,36
E2631,Employee_2631,IT,53052,50,35
E2632,Employee_2632,Finance,93287,60,24
E2633,Employee_2633,Marketing,52434,27,7
E2634,Employee_2634,IT,43358,58,34
E2635,Employee_2635,IT,87008,22,14
E2636,Employee_2636,Sales,97143,23,39
E2637,Employee_2637,IT,71782,47,1
E2638,Employee_2638,Sales,61773,44,36
E2639,Employee_2639,IT,80378,30,31
E2640,Employee_2640,Sales,46378,43,26
E2641,Employee_2641,IT,70355,36,5
E2642,Employee_2642,IT,93373,28,11
E2643,Employee_2643,HR,61776,39,33
E2644,Employee_2644,IT,68027,45,20
E2645,Employee_2645,Finance,40513,53,10
E2646,Employee_2646,HR,55317,27,37
E2647,Employee_2647,Finance,36716,52,29
E2648,Employee_2648,Marketing,63700,43,7
E2649,Employee_2649,Marketing,93979,30,13
E2650,Employee_2650,Finance,68040,34,16
E2651,Employee_2651,IT,84445,57,24
E2652,Employee_2652,IT,34897,29,16
E2653,Employee_2653,IT,78231,30,12
E2654,Employee_2654,HR,43121,42,30
E2655,Employee_2655,Sales,96181,51,39
E2656,Employee_2656,Sales,36583,41,33
E2657,Employee_2657,Finance,57502,58,31
E2658,Employee_2658,HR,64766,34,36
E2659,Employee_2659,Sales,93295,55,12
E2660,Employee_2660,IT,77412,25,11
E2661,Employee_2661,Sales,78672,39,20
E2662,Employee_2662,Sales,57941,52,38
E2663,Employee_2663,Finance,80727,29,40
E2664,Employee_2664,Sales,63712,31,4
E2665,Employee_2665,HR,97746,58,3
E2666,Employee_2666,Marketing,54979,57,14
E2667,Employee_2667,Sales,54727,35,38
E2668,Employee_2668,Marketing,69568,31,13
E2669,Employee_2669,IT,75082,47,23
E2670,Employee_2670,HR,92954,27,7
E2671,Employee_2671,Marketing,97866,28,32
E2672,Employee_2672,Finance,83334,56,10
E2673,Employee_2673,IT,35690,33,9
E2674,Employee_2674,IT,33192,42,3
E2675,Employee_2675,HR,79910,32,28
E2676,Employee_2676,HR,32199,42,11
E2677,Employee_2677,HR,46186,54,30
E2678,Employee_2678,HR,87700,59,33
E2679,Employee_2679,Sales,85768,45,30
E2680,Employee_2680,IT,30463,48,6
E2681,Employee_2681,Sales,36404,24,26
E2682,Employee_2682,IT,67183,36,35
E2683,Employee_2683,Sales,93744,50,30
E2684,Employee_2684,IT,76823,34,30
E2685,Employee_2685,IT,41519,29,2
E2686,Employee_2686,IT,73620,41,20
E2687,Employee_2687,Finance,67050,22,30
E2688,Employee_2688,IT,63107,54,9
E2689,Employee_2689,Marketing,44751,28,9
E2690,Employee_2690,HR,58253,51,16
E2691,Employee_2691,HR,57236,48,37
E2692,Employee_2692,HR,58016,56,16
E2693,Employee_2693,Sales,92953,39,36
E2694,Employee_2694,Sales,70697,35,35
E2695,Employee_2695,Marketing,59194,55,7
E2696,Employee_2696,IT,85056,23,18
E2697,Employee_2697,Sales,30972,48,32
E2698,Employee_2698,HR,60343,27,15
E2699,Employee_2699,IT,39484,46,30
E2700,Employee_2700,Marketing,70566,25,39
E2701,Employee_2701,Marketing,44056,34,28
E2702,Employee_2702,Finance,66067,37,17
E2703,Employee_2703,Sales,86601,23,40
E2704,Employee_2704,HR,54966,35,11
E2705,Employee_2705,IT,83022,58,32
E2706,Employee_2706,Sales,98073,31,7
E2707,Employee_2707,Marketing,31563,34,27
E2708,Employee_2708,Finance,47141,47,38
E2709,Employee_2709,Sales,96460,57,2
E2710,Employee_2710,Sales,48668,30,29
E2711,Employee_2711,Marketing,76514,52,32
E2712,Employee_2712,IT,62291,38,14
E2713,Employee_2713,Sales,40100,23,10
E2714,Employee_2714,IT,56408,42,28
E2715,Employee_2715,IT,55529,42,40
E2716,Employee_2716,HR,94109,49,35
E2717,Employee_2717,Marketing,73818,47,34
E2718,Employee_2718,HR,97477,60,1
E2719,Employee_2719,Finance,89890,56,24
E2720,Employee_2720,HR,96286,44,30
E2721,Employee_2721,Finance,94612,44,36
E2722,Employee_2722,Finance,70304,54,22
E2723,Employee_2723,Sales,99010,60,34
E2724,Employee_2724,Marketing,31717,39,11
E2725,Employee_2725,Sales,46666,38,27
E2726,Employee_2726,HR,93842,50,37
E2727,Employee_2727,IT,71937,31,17
E2728,Employee_2728,Marketing,82660,24,30
E2729,Employee_2729,Finance,96675,51,3
E2730,Employee_2730,Sales,94004,52,37
E2731,Employee_2731,Marketing,62474,34,26
E2732,Employee_2732,IT,63674,30,35
E2733,Employee_2733,Finance,95385,28,3
E2734,Employee_2734,HR,90616,27,4
E2735,Employee_2735,IT,34308,56,27
E2736,Employee_2736,Finance,69577,43,24
E2737,Employee_2737,Finance,77976,46,12
E2738,Employee_2738,Finance,66684,56,35
E2739,Employee_2739,HR,58999,60,39
E2740,Employee_2740,Marketing,55317,55,34
E2741,Employee_2741,Marketing,95595,34,15
E2742,Employee_2742,IT,73427,56,3
E2743,Employee_2743,Sales,47392,39,5
E2744,Employee_2744,IT,59217,57,37
E2745,Employee_2745,Marketing,46703,51,24
E2746,Employee_2746,Finance,52068,25,24
E2747,Employee_2747,IT,39581,47,5
E2748,Employee_2748,Marketing,48540,55,9
E2749,Employee_2749,HR,73910,30,37
E2750,Employee_2750,HR,36052,50,6
E2751,Employee_2751,Marketing,84247,40,29
E2752,Employee_2752,Marketing,95239,44,11
E2753,Employee_2753,Finance,57585,47,20
E2754,Employee_2754,IT,98748,31,6
E2755,Employee_2755,Marketing,67077,32,26
E2756,Employee_2756,HR,30175,40,2
E2757,Employee_2757,HR,47610,46,28
E2758,Employee_2758,HR,71420,23,2
E2759,Employee_2759,Finance,62389,25,25
E2760,Employee_2760,IT,96864,32,19
E2761,Employee_2761,Sales,96646,40,34
E2762,Employee_2762,Finance,60714,60,28
E2763,Employee_2763,HR,56130,44,31
E2764,Employee_2764,Marketing,74269,27,8
E2765,Employee_2765,HR,66788,43,32
E2766,Employee_2766,IT,65037,27,27
E2767,Employee_2767,IT,54262,52,1
E2768,Employee_2768,Finance,90235,60,1
E2769,Employee_2769,Sales,64540,43,4
E2770,Employee_2770,Finance,57630,45,10
E2771,Employee_2771,Finance,52094,58,29
E2772,Employee_2772,IT,48352,29,33
E2773,Employee_2773,Marketing,44404,59,30
E2774,Employee_2774,IT,98251,56,10
E2775,Employee_2775,IT,87908,45,13
E2776,Employee_2776,Sales,87291,35,30
E2777,Employee_2777,HR,71287,29,10
E2778,Employee_2778,IT,90161,55,29
E2779,Employee_2779,IT,37773,47,33
E2780,Employee_2780,Marketing,47544,57,27
E2781,Employee_2781,Sales,73959,45,28
E2782,Employee_2782,HR,30436,24,31
E2783,Employee_2783,Finance,66896,48,27
E2784,Employee_2784,HR,76887,27,32
E2785,Employee_2785,HR,38472,28,12
E2786,Employee_2786,IT,86175,31,3
E2787,Employee_2787,Sales,30020,37,15
E2788,Employee_2788,HR,98738,38,23
E2789,Employee_2789,Finance,42037,27,15
E2790,Employee_2790,Finance,89782,43,9
E2791,Employee_2791,HR,60467,48,13
E2792,Employee_2792,Marketing,91252,46,13
E2793,Employee_2793,Marketing,80951,48,13
E2794,Employee_2794,Finance,92020,43,23
E2795,Employee_2795,IT,69813,40,9
E2796,Employee_2796,Sales,87932,60,9
E2797,Employee_2797,IT,67650,34,26
E2798,Employee_2798,IT,78747,55,17
E2799,Employee_2799,HR,35084,35,39
E2800,Employee_2800,Finance,33528,25,23
E2801,Employee_2801,Finance,60581,29,16
E2802,Employee_2802,Sales,75315,27,27
E2803,Employee_2803,HR,84072,47,10
E2804,Employee_2804,Marketing,43766,44,37
E2805,Employee_2805,HR,84699,30,4
E2806,Employee_2806,IT,36553,25,35
E2807,Employee_2807,Marketing,66204,49,7
E2808,Employee_2808,Marketing,81434,56,22
E2809,Employee_2809,Marketing,65229,55,5
E2810,Employee_2810,IT,71098,51,16
E2811,Employee_2811,Finance,47791,29,25
E2812,Employee_2812,HR,55153,33,15
E2813,Employee_2813,Marketing,44582,44,37
E2814,Employee_2814,Finance,95066,30,14
E2815,Employee_2815,Sales,86981,49,15
E2816,Employee_2816,Marketing,54049,24,28
E2817,Employee_2817,HR,86937,53,26
E2818,Employee_2818,IT,75461,50,3
E2819,Employee_2819,Finance,91816,56,26
E2820,Employee_2820,IT,66700,38,27
E2821,Employee_2821,Sales,90217,35,30
E2822,Employee_2822,Sales,91236,22,37
E2823,Employee_2823,HR,55627,59,10
E2824,Employee_2824,IT,71913,40,38
E2825,Employee_2825,IT,46104,28,10
E2826,Employee_2826,Sales,51975,33,27
E2827,Employee_2827,HR,88318,44,8
E2828,Employee_2828,IT,62528,54,21
E2829,Employee_2829,IT,40478,27,29
E2830,Employee_2830,Finance,67253,59,10
E2831,Employee_2831,Marketing,60684,49,19
E2832,Employee_2832,Marketing,55307,41,20
E2833,Employee_2833,IT,78563,35,17
E2834,Employee_2834,Marketing,31218,59,36
E2835,Employee_2835,Marketing,66089,51,39
E2836,Employee_2836,Marketing,73479,52,1
E2837,Employee_2837,Marketing,36653,37,8
E2838,Employee_2838,HR,76714,50,24
E2839,Employee_2839,Marketing,30665,46,22
E2840,Employee_2840,Sales,99602,60,18
E2841,Employee_2841,Sales,32956,29,31
E2842,Employee_2842,IT,77485,32,5
E2843,Employee_2843,Marketing,61947,32,23
E2844,Employee_2844,Sales,78795,36,27
E2845,Employee_2845,HR,88530,39,29
E2846,Employee_2846,IT,78533,37,13
E2847,Employee_2847,HR,49013,46,22
E2848,Employee_2848,Sales,40013,58,23
E2849,Employee_2849,IT,93336,23,16
E2850,Employee_2850,IT,59387,60,16
E2851,Employee_2851,HR,50470,47,10
E2852,Employee_2852,IT,47685,32,1
E2853,Employee_2853,IT,75362,36,8
E2854,Employee_2854,IT,60606,39,9
E2855,Employee_2855,IT,78411,57,36
E2856,Employee_2856,IT,76905,33,37
E2857,Employee_2857,Sales,50588,32,19
E2858,Employee_2858,HR,80885,48,31
E2859,Employee_2859,IT,33318,26,18
E2860,Employee_2860,IT,82332,58,10
E2861,Employee_2861,IT,89831,38,28
E2862,Employee_2862,Sales,86491,51,38
E2863,Employee_2863,IT,97047,42,18
E2864,Employee_2864,HR,36595,38,12
E2865,Employee_2865,IT,64867,56,7
E2866,Employee_2866,Finance,31651,22,7
E2867,Employee_2867,Finance,89233,29,27
E2868,Employee_2868,HR,94083,55,24
E2869,Employee_2869,Finance,67309,54,15
E2870,Employee_2870,Finance,60921,36,35
E2871,Employee_2871,Finance,61186,26,4
E2872,Employee_2872,Sales,48598,47,3
E2873,Employee_2873,Finance,69025,38,1
E2874,Employee_2874,IT,48997,45,40
E2875,Employee_2875,Marketing,33474,46,8
E2876,Employee_2876,Finance,77920,56,23
E2877,Employee_2877,Finance,93854,25,6
E2878,Employee_2878,IT,38108,51,24
E2879,Employee_2879,IT,70241,36,38
E2880,Employee_2880,IT,53571,28,27
E2881,Employee_2881,HR,97641,29,29
E2882,Employee_2882,Marketing,93328,54,19
E2883,Employee_2883,Finance,32410,33,27
E2884,Employee_2884,IT,67549,27,35
E2885,Employee_2885,IT,94727,23,29
E2886,Employee_2886,IT,94601,48,19
E2887,Employee_2887,Sales,35524,33,14
E2888,Employee_2888,IT,68767,30,2
E2889,Employee_2889,Sales,63483,35,32
E2890,Employee_2890,Finance,51994,46,4
E2891,Employee_2891,HR,98860,43,13
E2892,Employee_2892,IT,97331,43,35
E2893,Employee_2893,Marketing,61612,43,31
E2894,Employee_2894,Finance,81438,27,15
E2895,Employee_2895,Marketing,59232,52,37
E2896,Employee_2896,Finance,89808,37,7
E2897,Employee_2897,Finance,36000,58,35
E2898,Employee_2898,Finance,72706,39,3
E2899,Employee_2899,IT,61132,44,10
E2900,Employee_2900,Sales,58418,50,3
E2901,Employee_2901,Finance,39352,31,7
E2902,Employee_2902,Finance,79547,42,32
E2903,Employee_2903,Sales,33828,48,1
E2904,Employee_2904,Finance,32662,54,22
E2905,Employee_2905,HR,71462,29,12
E2906,Employee_2906,Finance,47729,48,17
E2907,Employee_2907,Finance,84352,55,3
E2908,Employee_2908,Finance,96863,27,26
E2909,Employee_2909,HR,92621,59,4
E2910,Employee_2910,HR,50341,56,36
E2911,Employee_2911,IT,35189,26,10
E2912,Employee_2912,HR,53910,43,4
E2913,Employee_2913,Marketing,97849,34,27
E2914,Employee_2914,Finance,52602,56,18
E2915,Employee_2915,Sales,58386,54,39
E2916,Employee_2916,Finance,55782,60,3
E2917,Employee_2917,Sales,79842,57,28
E2918,Employee_2918,HR,92424,36,1
E2919,Employee_2919,HR,55666,41,8
E2920,Employee_2920,Marketing,66914,26,23
E2921,Employee_2921,HR,60260,38,31
E2922,Employee_2922,Sales,94940,55,33
E2923,Employee_2923,HR,91806,47,21
E2924,Employee_2924,Marketing,89811,22,38
E2925,Employee_2925,Sales,95826,49,36
E2926,Employee_2926,IT,58087,23,24
E2927,Employee_2927,Marketing,87854,47,37
E2928,Employee_2928,Sales,56023,27,6
E2929,Employee_2929,Marketing,43377,29,2
E2930,Employee_2930,IT,39823,51,29
E2931,Employee_2931,IT,91173,32,26
E2932,Employee_2932,Finance,50890,56,7
E2933,Employee_2933,HR,87396,57,10
E2934,Employee_2934,HR,58672,30,24
E2935,Employee_2935,Finance,36667,42,9
E2936,Employee_2936,HR,59586,32,31
E2937,Employee_2937,IT,97904,40,4
E2938,Employee_2938,HR,43197,43,26
E2939,Employee_2939,Marketing,34892,36,35
E2940,Employee_2940,HR,90482,59,12
E2941,Employee_2941,HR,48562,48,19
E2942,Employee_2942,IT,72091,39,30
E2943,Employee_2943,Finance,72953,53,19
E2944,Employee_2944,Sales,50079,29,20
E2945,Employee_2945,Finance,46816,33,22
E2946,Employee_2946,Marketing,34781,30,8
E2947,Employee_2947,Finance,59388,34,36
E2948,Employee_2948,HR,83122,59,33
E2949,Employee_2949,Sales,49930,22,6
E2950,Employee_2950,Finance,90359,29,23
E2951,Employee_2951,Finance,50586,42,18
E2952,Employee_2952,Marketing,81734,54,24
E2953,Employee_2953,HR,84205,23,30
E2954,Employee_2954,Marketing,32902,26,38
E2955,Employee_2955,Finance,87574,54,9
E2956,Employee_2956,Marketing,37768,26,34
E2957,Employee_2957,HR,71735,48,38
E2958,Employee_2958,IT,67930,56,16
E2959,Employee_2959,HR,33235,60,39
E2960,Employee_2960,Finance,39647,36,3
E2961,Employee_2961,Finance,34892,35,10
E2962,Employee_2962,IT,99747,33,37
E2963,Employee_2963,HR,39907,41,39
E2964,Employee_2964,IT,87077,40,29
E2965,Employee_2965,Sales,49390,29,12
E2966,Employee_2966,Finance,35261,23,14
E2967,Employee_2967,IT,46967,42,18
E2968,Employee_2968,Finance,39266,54,20
E2969,Employee_2969,HR,57441,56,36
